Url,Address,Purchase Price,Units,County,Zip,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,
https://investorlift.com/property/103914/madera-county-oakhurst-ca-93644,"MaderaCounty,Oakhurst,CA,93644","$250,000",1,MaderaCounty,93644,"$1,030","$1,040","$1,340","$1,900","$2,100",
https://investorlift.com/property/105029/san-diego-county-chula-vista-ca-91911,"SanDiegoCounty,ChulaVista,CA,91911","$550,000",1,SanDiegoCounty,91911,"$1,640","$1,800","$2,290","$3,130","$3,810",
https://investorlift.com/property/103502/san-bernardino-county-joshua-tree-ca-92252,"SanBernardinoCounty,JoshuaTree,CA,92252","$450,000",1,SanBernardinoCounty,92252,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103983/placer-county-roseville-ca-95678,"PlacerCounty,Roseville,CA,95678","$655,000",1,PlacerCounty,95678,"$1,560","$1,710","$2,140","$3,040","$3,540",
https://investorlift.com/property/104686/san-bernardino-county-crestline-ca-92325,"SanBernardinoCounty,Crestline,CA,92325","$180,000",1,SanBernardinoCounty,92325,"$1,020","$1,120","$1,400","$1,900","$2,340",
https://investorlift.com/property/104458/san-bernardino-county-rialto-ca-92376,"SanBernardinoCounty,Rialto,CA,92376","$105,000",1,SanBernardinoCounty,92376,"$1,230","$1,340","$1,680","$2,280","$2,800",
https://investorlift.com/property/104939/riverside-county-san-jacinto-ca-92583,"RiversideCounty,SanJacinto,CA,92583","$340,000",1,RiversideCounty,92583,"$1,080","$1,180","$1,480","$2,010","$2,470",
https://investorlift.com/property/104598/sacramento-county-sacramento-ca-95815,"SacramentoCounty,Sacramento,CA,95815","$274,990",1,SacramentoCounty,95815,"$1,050","$1,150","$1,440","$2,050","$2,380",
https://investorlift.com/property/104716/los-angeles-county-palmdale-ca-93551,"LosAngelesCounty,Palmdale,CA,93551","$549,990",1,LosAngelesCounty,93551,"$1,780","$2,030","$2,580","$3,350","$3,680",
https://investorlift.com/property/103869/tuolumne-county-sonora-ca-95370,"TuolumneCounty,Sonora,CA,95370","$480,000",1,TuolumneCounty,95370,794,902,1187,1567,2022,
https://investorlift.com/property/104927/los-angeles-county-redondo-beach-ca-90277,"LosAngelesCounty,RedondoBeach,CA,90277","$1,975,000",2,LosAngelesCounty,90277,"$2,100","$2,390","$3,040","$3,950","$4,340",
https://investorlift.com/property/104895/stanislaus-county-modesto-ca-95351,"StanislausCounty,Modesto,CA,95351","$260,000",1,StanislausCounty,95351,$970,"$1,000","$1,270","$1,790","$2,100",
https://investorlift.com/property/104959/santa-clara-county-los-altos-hills-ca-94022,"SantaClaraCounty,LosAltosHills,CA,94022","$4,140,000",1,SantaClaraCounty,94022,"$3,160","$3,570","$4,180","$5,330","$5,970",
https://investorlift.com/property/104741/san-diego-county-imperial-beach-ca-91932,"SanDiegoCounty,ImperialBeach,CA,91932","$875,000",1,SanDiegoCounty,91932,"$1,560","$1,710","$2,180","$2,980","$3,620",
https://investorlift.com/property/104957/san-bernardino-county-joshua-tree-ca-92252,"SanBernardinoCounty,JoshuaTree,CA,92252","$40,000",2,SanBernardinoCounty,92252,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103897/los-angeles-county-lancaster-ca-93535,"LosAngelesCounty,Lancaster,CA,93535","$215,000",1,LosAngelesCounty,93535,"$1,250","$1,450","$1,840","$2,430","$2,640",
https://investorlift.com/property/104134/stanislaus-county-oakdale-ca-95361,"StanislausCounty,Oakdale,CA,95361","$1,404,900",1,StanislausCounty,95361,"$1,000","$1,030","$1,310","$1,850","$2,170",
https://investorlift.com/property/104327/alameda-county-oakland-ca-94611,"AlamedaCounty,Oakland,CA,94611","$977,990",1,AlamedaCounty,94611,"$1,620","$1,920","$2,350","$3,070","$3,620",
https://investorlift.com/property/104672/calaveras-county-copperopolis-ca-95228,"CalaverasCounty,Copperopolis,CA,95228","$350,000",1,CalaverasCounty,95228,919,925,1161,1650,1889,
https://investorlift.com/property/104907/tuolumne-county-sonora-ca-95370,"TuolumneCounty,Sonora,CA,95370","$270,000",1,TuolumneCounty,95370,794,902,1187,1567,2022,
https://investorlift.com/property/104429/san-bernardino-county-apple-valley-ca-92308,"SanBernardinoCounty,AppleValley,CA,92308","$320,000",1,SanBernardinoCounty,92308,"$1,070","$1,170","$1,460","$1,980","$2,440",
https://investorlift.com/property/105086/san-joaquin-county-stockton-ca-95202,"SanJoaquinCounty,Stockton,CA,95202","$250,000",1,SanJoaquinCounty,95202,$810,$900,"$1,180","$1,670","$2,020",
https://investorlift.com/property/104214/napa-county-angwin-ca-94508,"NapaCounty,Angwin,CA,94508","$749,000",1,NapaCounty,94508,"$1,520","$1,730","$2,280","$3,140","$3,180",
https://investorlift.com/property/103933/san-bernardino-county-mentone-ca-92359,"SanBernardinoCounty,Mentone,CA,92359","$375,000",1,SanBernardinoCounty,92359,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/104930/san-bernardino-county-twentynine-palms-ca-92277,"SanBernardinoCounty,TwentyninePalms,CA,92277","$135,000",1,SanBernardinoCounty,92277,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/104168/kern-county-bakersfield-ca-93307,"KernCounty,Bakersfield,CA,93307","$250,000",1,KernCounty,93307,$870,$870,"$1,140","$1,620","$1,940",
https://investorlift.com/property/104144/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/104365/san-bernardino-county-running-springs-ca-92382,"SanBernardinoCounty,RunningSprings,CA,92382","$265,000",1,SanBernardinoCounty,92382,"$1,160","$1,270","$1,590","$2,160","$2,650",
https://investorlift.com/property/104132/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$25,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/104126/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$25,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/104326/tuolumne-county-sonora-ca-95370,"TuolumneCounty,Sonora,CA,95370","$360,000",2,TuolumneCounty,95370,794,902,1187,1567,2022,
https://investorlift.com/property/104136/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$25,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/104141/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/104146/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/103976/tuolumne-county-groveland-ca-95321,"TuolumneCounty,Groveland,CA,95321","$165,000",1,TuolumneCounty,95321,794,902,1187,1567,2022,
https://investorlift.com/property/83071/san-bernardino-county-twentynine-palms-ca-92277,"SanBernardinoCounty,TwentyninePalms,CA,92277","$180,000",1,SanBernardinoCounty,92277,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/101858/los-angeles-county-los-angeles-ca-90062,"LosAngelesCounty,LosAngeles,CA,90062","$730,000",1,LosAngelesCounty,90062,"$1,290","$1,470","$1,870","$2,430","$2,670",
https://investorlift.com/property/81813/sacramento-county-sacramento-ca-95828,"SacramentoCounty,Sacramento,CA,95828","$315,000",2,SacramentoCounty,95828,"$1,190","$1,300","$1,630","$2,320","$2,700",
https://investorlift.com/property/99618/san-bernardino-county-pinon-hills-ca-92372,"SanBernardinoCounty,PinonHills,CA,92372","$400,000",1,SanBernardinoCounty,92372,"$1,050","$1,150","$1,440","$1,950","$2,400",
https://investorlift.com/property/97996/kern-county-bakersfield-ca-93306,"KernCounty,Bakersfield,CA,93306","$769,900",9,KernCounty,93306,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/102800/los-angeles-county-hawaiian-gardens-ca-90716,"LosAngelesCounty,HawaiianGardens,CA,90716","$510,000",1,LosAngelesCounty,90716,"$1,480","$1,680","$2,140","$2,780","$3,050",
https://investorlift.com/property/102441/yolo-county-west-sacramento-ca-95691,"YoloCounty,WestSacramento,CA,95691","$145,000",1,YoloCounty,95691,"$1,190","$1,210","$1,590","$2,200","$2,640",
https://investorlift.com/property/103034/san-diego-county-san-diego-ca-92107,"SanDiegoCounty,SanDiego,CA,92107","$1,199,000",1,SanDiegoCounty,92107,"$1,930","$2,120","$2,700","$3,690","$4,490",
https://investorlift.com/property/102824/alameda-county-oakland-ca-94611,"AlamedaCounty,Oakland,CA,94611","$300,000",2,AlamedaCounty,94611,"$1,620","$1,920","$2,350","$3,070","$3,620",
https://investorlift.com/property/100677/kern-county-bakersfield-ca-93312,"KernCounty,Bakersfield,CA,93312","$330,000",1,KernCounty,93312,"$1,300","$1,310","$1,710","$2,430","$2,910",
https://investorlift.com/property/101341/stanislaus-county-waterford-ca-95386,"StanislausCounty,Waterford,CA,95386","$240,000",1,StanislausCounty,95386,$970,"$1,000","$1,270","$1,790","$2,100",
https://investorlift.com/property/101697/santa-clara-county-san-jose-ca-95131,"SantaClaraCounty,SanJose,CA,95131","$30,000",1,SantaClaraCounty,95131,"$2,460","$2,790","$3,260","$4,160","$4,660",
https://investorlift.com/property/102698/placer-county-roseville-ca-95678,"PlacerCounty,Roseville,CA,95678","$403,000",1,PlacerCounty,95678,"$1,560","$1,710","$2,140","$3,040","$3,540",
https://investorlift.com/property/103282/riverside-county-idyllwild-pine-cove-ca-92549,"RiversideCounty,Idyllwild-PineCove,CA,92549","$610,000",1,RiversideCounty,92549,"$1,060","$1,160","$1,450","$1,970","$2,420",
https://investorlift.com/property/98003/lake-county-potter-valley-ca-95469,"LakeCounty,PotterValley,CA,95469","$165,000",1,LakeCounty,95469,747,849,1117,1587,1872,
https://investorlift.com/property/94841/los-angeles-county-pasadena-ca-91105,"LosAngelesCounty,Pasadena,CA,91105","$2,799,000",1,LosAngelesCounty,91105,"$2,300","$2,620","$3,330","$4,330","$4,750",
https://investorlift.com/property/100690/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$57,000",1,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/96690/riverside-county-palm-springs-ca-92264,"RiversideCounty,PalmSprings,CA,92264","$580,000",1,RiversideCounty,92264,"$1,360","$1,490","$1,860","$2,520","$3,100",
https://investorlift.com/property/91353/los-angeles-county-malibu-ca-90265,"LosAngelesCounty,Malibu,CA,90265","$899,900",2,LosAngelesCounty,90265,"$2,300","$2,620","$3,330","$4,340","$4,770",
https://investorlift.com/property/96539/los-angeles-county-los-angeles-ca-90032,"LosAngelesCounty,LosAngeles,CA,90032","$319,000",2,LosAngelesCounty,90032,"$1,260","$1,450","$1,840","$2,430","$2,640",
https://investorlift.com/property/99749/san-joaquin-county-stockton-ca-95207,"SanJoaquinCounty,Stockton,CA,95207","$280,000",1,SanJoaquinCounty,95207,"$1,010","$1,130","$1,470","$2,090","$2,500",
https://investorlift.com/property/102024/riverside-county-palm-springs-ca-92262,"RiversideCounty,PalmSprings,CA,92262","$425,000",1,RiversideCounty,92262,"$1,220","$1,330","$1,670","$2,270","$2,790",
https://investorlift.com/property/101412/los-angeles-county-manhattan-beach-ca-90266,"LosAngelesCounty,ManhattanBeach,CA,90266","$1,515,000",1,LosAngelesCounty,90266,"$2,300","$2,620","$3,330","$4,330","$4,750",
https://investorlift.com/property/102254/solano-county-vallejo-ca-94591,"SolanoCounty,Vallejo,CA,94591","$340,000",1,SolanoCounty,94591,"$1,380","$1,560","$1,950","$2,690","$3,140",
https://investorlift.com/property/97074/sonoma-county-sonoma-ca-95476,"SonomaCounty,Sonoma,CA,95476","$1,119,900",1,SonomaCounty,95476,"$1,460","$1,640","$2,160","$2,970","$3,220",
https://investorlift.com/property/97829/los-angeles-county-los-angeles-ca-91601,"LosAngelesCounty,LosAngeles,CA,91601","$4,200,000",10,LosAngelesCounty,91601,"$1,780","$2,030","$2,580","$3,350","$3,680",
https://investorlift.com/property/102157/kern-county-bakersfield-ca-93312,"KernCounty,Bakersfield,CA,93312","$430,000",1,KernCounty,93312,"$1,300","$1,310","$1,710","$2,430","$2,910",
https://investorlift.com/property/102340/stanislaus-county-modesto-ca-95358,"StanislausCounty,Modesto,CA,95358","$274,000",1,StanislausCounty,95358,$960,$990,"$1,260","$1,780","$2,080",
https://investorlift.com/property/102491/orange-county-newport-beach-ca-92663,"OrangeCounty,NewportBeach,CA,92663","$3,499,990",1,OrangeCounty,92663,"$2,030","$2,210","$2,660","$3,610","$4,220",
https://investorlift.com/property/93958/san-bernardino-county-lucerne-valley-ca-92356,"SanBernardinoCounty,LucerneValley,CA,92356","$50,000",1,SanBernardinoCounty,92356,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/100322/san-bernardino-county-rimforest-ca-92378,"SanBernardinoCounty,Rimforest,CA,92378","$220,000",1,SanBernardinoCounty,92378,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/102801/los-angeles-county-los-angeles-ca-91304,"LosAngelesCounty,LosAngeles,CA,91304","$86,550",1,LosAngelesCounty,91304,"$1,600","$1,820","$2,320","$3,020","$3,310",
https://investorlift.com/property/94736/kern-county-maricopa-ca-93252,"KernCounty,Maricopa,CA,93252","$35,000",1,KernCounty,93252,"$1,690","$1,950","$2,270","$2,990","$3,420",
https://investorlift.com/property/99464/solano-county-vallejo-ca-94590,"SolanoCounty,Vallejo,CA,94590","$750,000",3,SolanoCounty,94590,"$1,260","$1,430","$1,730","$2,460","$2,880",
https://investorlift.com/property/100307/mariposa-county-coulterville-ca-95311,"MariposaCounty,Coulterville,CA,95311","$245,000",1,MariposaCounty,95311,794,857,1086,1543,1850,
https://investorlift.com/property/103154/marin-county-san-rafael-ca-94901,"MarinCounty,SanRafael,CA,94901","$1,325,000",1,MarinCounty,94901,"$1,950","$2,410","$2,880","$3,710","$4,040",
https://investorlift.com/property/98864/humboldt-county-eureka-ca-95503,"HumboldtCounty,Eureka,CA,95503","$280,000",1,HumboldtCounty,95503,812,907,1183,1681,2015,
https://investorlift.com/property/102097/placer-county-auburn-ca-95603,"PlacerCounty,Auburn,CA,95603","$60,000",1,PlacerCounty,95603,"$1,190","$1,310","$1,640","$2,330","$2,710",
https://investorlift.com/property/103068/san-diego-county-warner-springs-ca-92086,"SanDiegoCounty,WarnerSprings,CA,92086","$120,000",1,SanDiegoCounty,92086,"$1,090","$1,190","$1,520","$2,080","$2,530",
https://investorlift.com/property/103352/orange-county-dana-point-ca-92629,"OrangeCounty,DanaPoint,CA,92629","$1,374,990",1,OrangeCounty,92629,"$2,150","$2,350","$2,820","$3,830","$4,480",
https://investorlift.com/property/103604/riverside-county-palm-springs-ca-92262,"RiversideCounty,PalmSprings,CA,92262","$185,000",2,RiversideCounty,92262,"$1,220","$1,330","$1,670","$2,270","$2,790",
https://investorlift.com/property/99877/san-bernardino-county-needles-ca-92363,"SanBernardinoCounty,Needles,CA,92363","$70,000",1,SanBernardinoCounty,92363,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/101427/san-joaquin-county-tracy-ca-95304,"SanJoaquinCounty,Tracy,CA,95304","$1,200,000",1,SanJoaquinCounty,95304,"$1,380","$1,540","$2,010","$2,860","$3,420",
https://investorlift.com/property/103497/alameda-county-oakland-ca-94605,"AlamedaCounty,Oakland,CA,94605","$659,990",1,AlamedaCounty,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://investorlift.com/property/102013/san-bernardino-county-fontana-ca-92335,"SanBernardinoCounty,Fontana,CA,92335","$3,500,000",1,SanBernardinoCounty,92335,"$1,280","$1,400","$1,750","$2,370","$2,920",
https://investorlift.com/property/102849/lassen-county-susanville-ca-96130,"LassenCounty,Susanville,CA,96130","$148,400",2,LassenCounty,96130,650,738,972,1381,1424,
https://investorlift.com/property/102963/marin-county-mill-valley-ca-94941,"MarinCounty,MillValley,CA,94941","$1,024,995",1,MarinCounty,94941,"$2,380","$2,940","$3,520","$4,320","$4,730",
https://investorlift.com/property/103110/sacramento-county-sacramento-ca-95815,"SacramentoCounty,Sacramento,CA,95815","$120,000",2,SacramentoCounty,95815,"$1,050","$1,150","$1,440","$2,050","$2,380",
https://investorlift.com/property/95200/kern-county-rosamond-ca-93560,"KernCounty,Rosamond,CA,93560","$50,000",2,KernCounty,93560,"$1,250","$1,450","$1,840","$2,430","$2,640",
https://investorlift.com/property/102815/napa-county-napa-ca-94558,"NapaCounty,Napa,CA,94558","$407,900",1,NapaCounty,94558,"$1,640","$1,860","$2,450","$3,370","$3,420",
https://investorlift.com/property/103016/riverside-county-california-ca-92570,"RiversideCounty,California,CA,92570","$2,850,000",2,RiversideCounty,92570,"$1,110","$1,210","$1,520","$2,060","$2,540",
https://investorlift.com/property/103549/butte-county-oroville-ca-95965,"ButteCounty,Oroville,CA,95965","$145,000",1,ButteCounty,95965,$750,$810,"$1,060","$1,500","$1,820",
https://investorlift.com/property/103569/riverside-county-palm-desert-ca-92260,"RiversideCounty,PalmDesert,CA,92260","$325,000",2,RiversideCounty,92260,"$1,410","$1,540","$1,930","$2,620","$3,220",
https://investorlift.com/property/95213/kern-county-rosamond-ca-93560,"KernCounty,Rosamond,CA,93560","$50,000",2,KernCounty,93560,"$1,250","$1,450","$1,840","$2,430","$2,640",
https://investorlift.com/property/102639/san-bernardino-county-yucca-valley-ca-92284,"SanBernardinoCounty,YuccaValley,CA,92284","$200,000",1,SanBernardinoCounty,92284,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/102833/san-joaquin-county-manteca-ca-95336,"SanJoaquinCounty,Manteca,CA,95336","$4,700,000",1,SanJoaquinCounty,95336,"$1,160","$1,290","$1,690","$2,400","$2,880",
https://investorlift.com/property/102837/kern-county-mcfarland-ca-93250,"KernCounty,McFarland,CA,93250","$430,000",4,KernCounty,93250,$810,$820,"$1,070","$1,520","$1,820",
https://investorlift.com/property/103590/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/101801/humboldt-county-arcata-ca-95521,"HumboldtCounty,Arcata,CA,95521","$440,000",1,HumboldtCounty,95521,812,907,1183,1681,2015,
https://investorlift.com/property/102995/san-bernardino-county-lenwood-barstow-ca-92311,"SanBernardinoCounty,LenwoodBarstow,CA,92311","$1,750,000",2,SanBernardinoCounty,92311,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103155/sutter-county-yuba-city-ca-95991,"SutterCounty,YubaCity,CA,95991","$225,000",12,SutterCounty,95991,$990,"$1,000","$1,270","$1,800","$2,160",
https://investorlift.com/property/103293/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$550,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/103296/kern-county-rosamond-ca-93560,"KernCounty,Rosamond,CA,93560","$330,000",2,KernCounty,93560,"$1,250","$1,450","$1,840","$2,430","$2,640",
https://investorlift.com/property/103302/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$25,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103312/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$25,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103324/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$25,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103328/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$35,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103337/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$35,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103342/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$110,000",1,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103365/kern-county-ridgecrest-ca-93555,"KernCounty,Ridgecrest,CA,93555","$30,000",2,KernCounty,93555,$960,"$1,090","$1,360","$1,860","$2,290",
https://investorlift.com/property/103581/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$20,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/103582/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$20,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/103586/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
https://investorlift.com/property/103587/kern-county-california-city-ca-93505,"KernCounty,CaliforniaCity,CA,93505","$15,000",2,KernCounty,93505,$890,$890,"$1,170","$1,660","$1,990",
Url,Address,Purchase Price,Units,County,Zip,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,
PAGE https://www.realtor.com/realestateandhomes-search/Alameda-County_CA/type-multi-family-home,STATUS CODE 200,REALTOR.COM,ITEMS SCRAPED 0,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,
https://www.realtor.com/realestateandhomes-detail/17500-Ehle-St_Castro-Valley_CA_94546_M14517-41093?from=srp-list-card,"17500 Ehle St, Castro Valley, CA 94546","$1,595,000",1,ALAMEDACOUNTY,94546,"$1,600","$1,900","$2,320","$3,030","$3,580",
https://www.realtor.com/realestateandhomes-detail/824-Wood-St_Oakland_CA_94607_M27338-19441?from=srp-list-card,"824 Wood St, Oakland, CA 94607","$499,000",2,ALAMEDACOUNTY,94607,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/1596-165th-Ave_San-Leandro_CA_94578_M11115-38836?from=srp-list-card,"1596 165th Ave, San Leandro, CA 94578","$899,000",3,ALAMEDACOUNTY,94578,"$1,480","$1,760","$2,150","$2,810","$3,310",
https://www.realtor.com/realestateandhomes-detail/10741-Russet-St_Oakland_CA_94603_M11410-01676?from=srp-list-card,"10741 Russet St, Oakland, CA 94603","$795,000",2,ALAMEDACOUNTY,94603,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/2103-9th-Ave_Oakland_CA_94606_M98425-92490?from=srp-list-card,"2103 9th Ave, Oakland, CA 94606","$995,000",3,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/1037-Cedar-St_Berkeley_CA_94710_M29971-43740?from=srp-list-card,"1037 Cedar St, Berkeley, CA 94710","$875,000",2,ALAMEDACOUNTY,94710,"$1,630","$1,940","$2,370","$3,100","$3,650",
https://www.realtor.com/realestateandhomes-detail/3130-West-St_Oakland_CA_94608_M28588-09412?from=srp-list-card,"3130 West St, Oakland, CA 94608","$699,000",2,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.realtor.com/realestateandhomes-detail/1464-55th-Ave_Oakland_CA_94621_M22745-68488?from=srp-list-card,"1464 55th Ave, Oakland, CA 94621","$799,000",4,ALAMEDACOUNTY,94621,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/6285-Sunnymere-Ave_Oakland_CA_94605_M19531-86999?from=srp-list-card,"6285 Sunnymere Ave, Oakland, CA 94605","$725,000",2,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/1519-Fairview-St_Berkeley_CA_94703_M25348-96989?from=srp-list-card,"1519 Fairview St, Berkeley, CA 94703","$1,095,000",2,ALAMEDACOUNTY,94703,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.realtor.com/realestateandhomes-detail/18981-Lake-Chabot-Rd_Castro-Valley_CA_94546_M16812-97832?from=srp-list-card,"18981 Lake Chabot Rd, Castro Valley, CA 94546","$1,095,000",1,ALAMEDACOUNTY,94546,"$1,600","$1,900","$2,320","$3,030","$3,580",
https://www.realtor.com/realestateandhomes-detail/24847-Thomas-Ave_Hayward_CA_94544_M23372-67473?from=srp-list-card,"24847 Thomas Ave, Hayward, CA 94544","$879,000",2,ALAMEDACOUNTY,94544,"$1,580","$1,880","$2,290","$2,990","$3,530",
https://www.realtor.com/realestateandhomes-detail/37167-Mission-Blvd_Fremont_CA_94536_M24548-67414?from=srp-list-card,"37167 Mission Blvd, Fremont, CA 94536","$960,000",1,ALAMEDACOUNTY,94536,"$2,030","$2,420","$2,950","$3,860","$4,550",
https://www.realtor.com/realestateandhomes-detail/148-Spring-St_Pleasanton_CA_94566_M98287-99487?from=srp-list-card,"148 Spring St, Pleasanton, CA 94566","$2,650,000",1,ALAMEDACOUNTY,94566,"$2,100","$2,500","$3,050","$3,990","$4,700",
https://www.realtor.com/realestateandhomes-detail/1231-Channing-Way_Berkeley_CA_94702_M27856-22250?from=srp-list-card,"1231 Channing Way, Berkeley, CA 94702","$850,000",1,ALAMEDACOUNTY,94702,"$1,520","$1,810","$2,210","$2,890","$3,410",
https://www.realtor.com/realestateandhomes-detail/37014-Dutra-Way_Fremont_CA_94536_M29639-43882?from=srp-list-card,"37014 Dutra Way, Fremont, CA 94536","$1,249,900",2,ALAMEDACOUNTY,94536,"$2,030","$2,420","$2,950","$3,860","$4,550",
https://www.realtor.com/realestateandhomes-detail/10740-Pippin-St_Oakland_CA_94603_M91967-28239?from=srp-list-card,"10740 Pippin St, Oakland, CA 94603","$885,000",4,ALAMEDACOUNTY,94603,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.realtor.com/realestateandhomes-detail/33454-7th-St_Union-City_CA_94587_M16900-95743?from=srp-list-card,"33454 7th St, Union City, CA 94587","$1,250,000",2,ALAMEDACOUNTY,94587,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.realtor.com/realestateandhomes-detail/211-Rondale-Ct_Hayward_CA_94541_M13857-18897?from=srp-list-card,"211 Rondale Ct, Hayward, CA 94541","$1,399,000",4,ALAMEDACOUNTY,94541,"$1,540","$1,830","$2,230","$2,910","$3,440",
https://www.realtor.com/realestateandhomes-detail/1601-Alameda-Ave_Alameda_CA_94501_M95233-66286?from=srp-list-card,"1601 Alameda Ave, Alameda, CA 94501","$2,100,000",6,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
https://www.realtor.com/realestateandhomes-detail/164-166-Poplar-Ave_Hayward_CA_94541_M98126-53633?from=srp-list-card,"164 166 Poplar Ave, Hayward, CA 94541","$995,000",3,ALAMEDACOUNTY,94541,"$1,540","$1,830","$2,230","$2,910","$3,440",
https://www.realtor.com/realestateandhomes-detail/2120-Encinal-Ave_Alameda_CA_94501_M15237-86369?from=srp-list-card,"2120 Encinal Ave, Alameda, CA 94501","$1,995,000",2,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
https://www.realtor.com/realestateandhomes-detail/1815-Pearl-St_Alameda_CA_94501_M17037-43301?from=srp-list-card,"1815 Pearl St, Alameda, CA 94501","$1,650,000",1,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
